# Goxel 0.10.4			--- Brain from https://free3d.com/3d-model/brain-18357.html ---
# One line per voxel
# X Y Z RRGGBB
-5 2 13 ffffff
-4 2 13 ffffff
-16 3 13 ffffff
-15 3 13 ffffff
-11 3 13 ffffff
-7 3 13 ffffff
-6 3 13 ffffff
-5 3 13 ffffff
-4 3 13 ffffff
-16 4 13 fefefe
-15 4 13 ffffff
-11 4 13 ffffff
-7 4 13 ffffff
-6 4 13 fefefe
-5 4 13 ffffff
-4 4 13 fefefe
-16 5 13 ffffff
-15 5 13 ffffff
-14 5 13 ffffff
-7 5 13 ffffff
-6 5 13 ffffff
-5 5 13 ffffff
-4 5 13 fefefe
-15 6 13 ffffff
-14 6 13 fefefe
-5 6 13 ffffff
-14 7 13 fefefe
-13 7 13 ffffff
-12 7 13 ffffff
-11 7 13 ffffff
-7 7 13 fefefe
-6 7 13 ffffff
-5 7 13 ffffff
-4 7 13 fefefe
-12 8 13 ffffff
-11 8 13 ffffff
-10 8 13 ffffff
-9 8 13 ffffff
-7 8 13 fefefe
-6 8 13 ffffff
-5 8 13 fefefe
-4 8 13 ffffff
-3 8 13 ffffff
-2 8 13 ffffff
-1 8 13 ffffff
-11 9 13 ffffff
-10 9 13 fefefe
-9 9 13 ffffff
-8 9 13 ffffff
-7 9 13 ffffff
-6 9 13 ffffff
-5 9 13 ffffff
-4 9 13 ffffff
-3 9 13 ffffff
-2 9 13 ffffff
-1 9 13 ffffff
-8 10 13 ffffff
-3 10 13 ffffff
-2 10 13 fefefe
-11 0 14 ffffff
-10 0 14 ffffff
-9 0 14 fefefe
-8 0 14 fefefe
-7 0 14 ffffff
-6 0 14 ffffff
-5 0 14 fefefe
-4 0 14 ffffff
-1 0 14 ffffff
-16 1 14 ffffff
-11 1 14 ffffff
-10 1 14 ffffff
-9 1 14 ffffff
-7 1 14 fefefe
-6 1 14 ffffff
-5 1 14 fefefe
-4 1 14 ffffff
-16 2 14 ffffff
-7 2 14 ffffff
-6 2 14 ffffff
-5 2 14 ffffff
-4 2 14 ffffff
-16 3 14 ffffff
-15 3 14 ffffff
-7 3 14 ffffff
-6 3 14 ffffff
-5 3 14 ffffff
-4 3 14 ffffff
-15 4 14 fefefe
-7 4 14 ffffff
-6 4 14 fefefe
-5 4 14 ffffff
-4 4 14 ffffff
-15 5 14 ffffff
-14 5 14 ffffff
-7 5 14 ffffff
-6 5 14 fefefe
-5 5 14 ffffff
-4 5 14 fefefe
-14 6 14 ffffff
-13 6 14 ffffff
-12 6 14 fefefe
-11 6 14 fefefe
-14 7 14 ffffff
-13 7 14 ffffff
-12 7 14 ffffff
-11 7 14 ffffff
-7 7 14 fefefe
-6 7 14 ffffff
-5 7 14 ffffff
-4 7 14 fefefe
-12 8 14 ffffff
-11 8 14 ffffff
-10 8 14 ffffff
-9 8 14 ffffff
-8 8 14 ffffff
-7 8 14 ffffff
-6 8 14 fefefe
-5 8 14 ffffff
-4 8 14 ffffff
-3 8 14 ffffff
-2 8 14 ffffff
-1 8 14 fefefe
-9 9 14 ffffff
-8 9 14 ffffff
-7 9 14 ffffff
-4 9 14 ffffff
-3 9 14 ffffff
-2 9 14 ffffff
-1 9 14 ffffff
-8 10 14 ffffff
-9 0 15 ffffff
-7 0 15 ffffff
-6 0 15 ffffff
-5 0 15 fefefe
-4 0 15 ffffff
-16 1 15 ffffff
-15 1 15 ffffff
-7 1 15 fefefe
-6 1 15 ffffff
-5 1 15 fefefe
-4 1 15 ffffff
-16 2 15 ffffff
-15 2 15 fefefe
-7 2 15 ffffff
-6 2 15 ffffff
-5 2 15 ffffff
-4 2 15 fefefe
-16 3 15 ffffff
-15 3 15 fefefe
-6 3 15 ffffff
-5 3 15 ffffff
-4 3 15 ffffff
-15 4 15 ffffff
-5 4 15 ffffff
-4 4 15 ffffff
-15 5 15 ffffff
-14 5 15 ffffff
-13 5 15 ffffff
-7 5 15 ffffff
-6 5 15 ffffff
-5 5 15 ffffff
-4 5 15 ffffff
-14 6 15 ffffff
-13 6 15 ffffff
-12 6 15 ffffff
-11 6 15 ffffff
-7 6 15 ffffff
-6 6 15 ffffff
-5 6 15 ffffff
-4 6 15 ffffff
-13 7 15 ffffff
-12 7 15 ffffff
-11 7 15 ffffff
-10 7 15 ffffff
-9 7 15 ffffff
-7 7 15 ffffff
-6 7 15 ffffff
-5 7 15 ffffff
-4 7 15 ffffff
-3 7 15 ffffff
-2 7 15 ffffff
-1 7 15 ffffff
-11 8 15 ffffff
-10 8 15 ffffff
-9 8 15 ffffff
-8 8 15 ffffff
-7 8 15 ffffff
-6 8 15 ffffff
-5 8 15 ffffff
-4 8 15 ffffff
-3 8 15 fefefe
-2 8 15 ffffff
-1 8 15 ffffff
-8 9 15 ffffff
-7 9 15 ffffff
-4 9 15 ffffff
-3 9 15 ffffff
-2 9 15 fefefe
0 -3 1 ffffff
1 -3 1 fefefe
2 -3 1 fefefe
3 -3 1 ffffff
0 -2 1 ffffff
1 -2 1 ffffff
2 -2 1 ffffff
3 -2 1 ffffff
4 -2 1 ffffff
0 -1 1 fefefe
1 -1 1 ffffff
2 -1 1 ffffff
3 -1 1 ffffff
4 -1 1 ffffff
0 -3 2 ffffff
1 -3 2 ffffff
2 -3 2 ffffff
3 -3 2 ffffff
4 -3 2 ffffff
0 -2 2 ffffff
1 -2 2 ffffff
2 -2 2 ffffff
3 -2 2 ffffff
4 -2 2 ffffff
3 -1 2 ffffff
4 -1 2 ffffff
5 -1 2 ffffff
0 -12 3 ffffff
1 -12 3 ffffff
0 -11 3 ffffff
1 -11 3 fefefe
2 -11 3 ffffff
3 -11 3 fefefe
0 -10 3 ffffff
1 -10 3 fefefe
2 -10 3 ffffff
3 -10 3 ffffff
0 -9 3 ffffff
1 -9 3 fefefe
2 -9 3 ffffff
3 -9 3 fefefe
4 -9 3 ffffff
0 -8 3 ffffff
1 -8 3 ffffff
2 -8 3 ffffff
3 -8 3 ffffff
4 -8 3 ffffff
3 -7 3 fefefe
4 -7 3 ffffff
0 -4 3 ffffff
1 -4 3 ffffff
2 -4 3 ffffff
0 -3 3 ffffff
1 -3 3 ffffff
2 -3 3 fefefe
3 -3 3 fefefe
4 -3 3 ffffff
3 -2 3 ffffff
4 -2 3 ffffff
5 -2 3 ffffff
4 -1 3 fefefe
5 -1 3 ffffff
0 -15 4 fefefe
1 -15 4 ffffff
2 -15 4 ffffff
0 -14 4 ffffff
1 -14 4 ffffff
2 -14 4 ffffff
3 -14 4 ffffff
0 -13 4 ffffff
1 -13 4 ffffff
2 -13 4 ffffff
3 -13 4 fefefe
0 -12 4 ffffff
1 -12 4 ffffff
2 -12 4 ffffff
3 -12 4 ffffff
4 -12 4 ffffff
1 -11 4 ffffff
2 -11 4 ffffff
3 -11 4 fefefe
4 -11 4 fefefe
5 -11 4 ffffff
3 -10 4 fefefe
4 -10 4 fefefe
5 -10 4 ffffff
0 -9 4 ffffff
1 -9 4 ffffff
3 -9 4 fefefe
4 -9 4 ffffff
5 -9 4 ffffff
0 -8 4 ffffff
1 -8 4 fefefe
2 -8 4 ffffff
3 -8 4 ffffff
4 -8 4 ffffff
5 -8 4 ffffff
0 -7 4 fefefe
1 -7 4 ffffff
2 -7 4 fefefe
3 -7 4 ffffff
4 -7 4 ffffff
5 -7 4 ffffff
2 -6 4 ffffff
3 -6 4 fefefe
4 -6 4 fefefe
5 -6 4 ffffff
0 -5 4 ffffff
3 -5 4 ffffff
4 -5 4 ffffff
5 -5 4 fefefe
0 -4 4 ffffff
1 -4 4 ffffff
2 -4 4 ffffff
3 -4 4 ffffff
4 -4 4 ffffff
5 -4 4 ffffff
0 -3 4 ffffff
1 -3 4 ffffff
2 -3 4 fefefe
3 -3 4 ffffff
4 -3 4 ffffff
5 -3 4 ffffff
2 -2 4 ffffff
3 -2 4 ffffff
4 -2 4 fefefe
5 -2 4 ffffff
3 -1 4 ffffff
4 -1 4 ffffff
5 -1 4 ffffff
2 -15 5 fefefe
3 -15 5 ffffff
0 -14 5 ffffff
1 -14 5 ffffff
2 -14 5 ffffff
3 -14 5 fefefe
4 -14 5 ffffff
3 -13 5 ffffff
4 -13 5 ffffff
3 -12 5 ffffff
4 -12 5 ffffff
3 -11 5 ffffff
4 -11 5 ffffff
5 -11 5 ffffff
4 -10 5 ffffff
5 -10 5 ffffff
4 -9 5 fefefe
5 -9 5 fefefe
0 -8 5 ffffff
1 -8 5 ffffff
2 -8 5 ffffff
4 -8 5 fefefe
5 -8 5 fefefe
0 -7 5 ffffff
1 -7 5 ffffff
2 -7 5 fefefe
3 -7 5 fefefe
5 -7 5 ffffff
0 -6 5 ffffff
1 -6 5 fefefe
2 -6 5 fefefe
3 -6 5 ffffff
5 -6 5 ffffff
0 -5 5 ffffff
1 -5 5 ffffff
2 -5 5 fefefe
3 -5 5 fefefe
4 -5 5 ffffff
5 -5 5 ffffff
6 -5 5 ffffff
0 -4 5 ffffff
1 -4 5 ffffff
2 -4 5 ffffff
3 -4 5 ffffff
4 -4 5 ffffff
5 -4 5 ffffff
6 -4 5 ffffff
0 -3 5 ffffff
1 -3 5 ffffff
2 -3 5 ffffff
3 -3 5 fefefe
4 -3 5 ffffff
5 -3 5 fefefe
6 -3 5 fefefe
0 -2 5 fefefe
1 -2 5 ffffff
2 -2 5 ffffff
3 -2 5 ffffff
4 -2 5 ffffff
5 -2 5 ffffff
6 -2 5 ffffff
1 -1 5 ffffff
2 -1 5 ffffff
3 -1 5 ffffff
4 -1 5 ffffff
5 -1 5 ffffff
6 -1 5 ffffff
1 -15 6 ffffff
2 -15 6 ffffff
3 -15 6 ffffff
4 -15 6 ffffff
0 -14 6 ffffff
3 -14 6 ffffff
4 -14 6 fefefe
5 -14 6 ffffff
4 -13 6 ffffff
5 -13 6 ffffff
0 -12 6 ffffff
5 -12 6 fefefe
0 -11 6 fefefe
4 -11 6 fefefe
5 -11 6 ffffff
6 -11 6 fefefe
5 -10 6 ffffff
6 -10 6 fefefe
6 -9 6 ffffff
0 -8 6 fefefe
1 -8 6 ffffff
5 -8 6 ffffff
6 -8 6 ffffff
7 -8 6 ffffff
5 -7 6 ffffff
6 -7 6 ffffff
7 -7 6 ffffff
5 -6 6 fefefe
6 -6 6 ffffff
7 -6 6 fefefe
0 -5 6 fefefe
6 -5 6 ffffff
7 -5 6 ffffff
6 -4 6 ffffff
7 -4 6 ffffff
0 -3 6 ffffff
5 -3 6 ffffff
6 -3 6 fefefe
7 -3 6 fefefe
1 -2 6 fefefe
2 -2 6 ffffff
5 -2 6 ffffff
6 -2 6 ffffff
0 -1 6 fefefe
5 -1 6 ffffff
6 -1 6 ffffff
0 -15 7 ffffff
1 -15 7 ffffff
2 -15 7 fefefe
3 -15 7 ffffff
4 -15 7 ffffff
0 -14 7 ffffff
1 -14 7 fefefe
2 -14 7 ffffff
4 -14 7 ffffff
5 -14 7 ffffff
0 -13 7 ffffff
1 -13 7 fefefe
2 -13 7 ffffff
4 -13 7 ffffff
5 -13 7 ffffff
0 -12 7 ffffff
1 -12 7 ffffff
2 -12 7 fefefe
5 -12 7 fefefe
0 -11 7 ffffff
1 -11 7 fefefe
2 -11 7 ffffff
4 -11 7 ffffff
5 -11 7 ffffff
6 -11 7 ffffff
0 -10 7 ffffff
1 -10 7 ffffff
2 -10 7 ffffff
5 -10 7 fefefe
6 -10 7 ffffff
0 -9 7 fefefe
1 -9 7 ffffff
2 -9 7 ffffff
5 -9 7 ffffff
6 -9 7 ffffff
0 -8 7 ffffff
1 -8 7 ffffff
2 -8 7 ffffff
5 -8 7 ffffff
6 -8 7 ffffff
7 -8 7 fefefe
0 -7 7 ffffff
1 -7 7 ffffff
2 -7 7 fefefe
6 -7 7 ffffff
7 -7 7 ffffff
1 -6 7 fefefe
2 -6 7 ffffff
6 -6 7 fefefe
7 -6 7 ffffff
1 -5 7 ffffff
2 -5 7 ffffff
6 -5 7 ffffff
7 -5 7 ffffff
0 -4 7 ffffff
1 -4 7 fefefe
2 -4 7 ffffff
6 -4 7 ffffff
7 -4 7 ffffff
0 -3 7 fefefe
1 -3 7 fefefe
2 -3 7 ffffff
6 -3 7 ffffff
7 -3 7 ffffff
0 -2 7 fefefe
1 -2 7 ffffff
2 -2 7 ffffff
6 -2 7 ffffff
7 -2 7 ffffff
0 -1 7 ffffff
6 -1 7 fefefe
7 -1 7 fefefe
0 -16 8 ffffff
1 -16 8 ffffff
2 -16 8 fefefe
3 -16 8 ffffff
0 -15 8 ffffff
1 -15 8 ffffff
2 -15 8 fefefe
3 -15 8 ffffff
4 -15 8 fefefe
5 -15 8 ffffff
0 -14 8 ffffff
1 -14 8 ffffff
2 -14 8 ffffff
3 -14 8 fefefe
4 -14 8 ffffff
5 -14 8 ffffff
0 -13 8 ffffff
1 -13 8 ffffff
2 -13 8 ffffff
3 -13 8 fefefe
5 -13 8 ffffff
0 -12 8 ffffff
1 -12 8 ffffff
2 -12 8 ffffff
3 -12 8 ffffff
5 -12 8 ffffff
6 -12 8 ffffff
0 -11 8 ffffff
1 -11 8 ffffff
2 -11 8 fefefe
3 -11 8 ffffff
5 -11 8 ffffff
6 -11 8 ffffff
0 -10 8 ffffff
1 -10 8 ffffff
2 -10 8 fefefe
3 -10 8 ffffff
5 -10 8 ffffff
6 -10 8 ffffff
0 -9 8 ffffff
1 -9 8 ffffff
2 -9 8 ffffff
3 -9 8 ffffff
5 -9 8 ffffff
6 -9 8 ffffff
7 -9 8 ffffff
0 -8 8 ffffff
1 -8 8 ffffff
2 -8 8 ffffff
3 -8 8 ffffff
5 -8 8 ffffff
6 -8 8 ffffff
7 -8 8 fefefe
0 -7 8 ffffff
1 -7 8 ffffff
2 -7 8 ffffff
6 -7 8 ffffff
7 -7 8 ffffff
0 -6 8 ffffff
1 -6 8 ffffff
2 -6 8 fefefe
6 -6 8 ffffff
7 -6 8 ffffff
0 -5 8 ffffff
1 -5 8 fefefe
2 -5 8 ffffff
6 -5 8 ffffff
7 -5 8 ffffff
0 -4 8 ffffff
1 -4 8 ffffff
2 -4 8 fefefe
6 -4 8 fefefe
7 -4 8 ffffff
0 -3 8 ffffff
1 -3 8 fefefe
2 -3 8 fefefe
6 -3 8 ffffff
7 -3 8 ffffff
0 -2 8 ffffff
1 -2 8 ffffff
2 -2 8 ffffff
6 -2 8 ffffff
7 -2 8 ffffff
0 -1 8 fefefe
1 -1 8 ffffff
2 -1 8 ffffff
6 -1 8 ffffff
7 -1 8 ffffff
0 -16 9 ffffff
1 -16 9 ffffff
2 -16 9 ffffff
3 -16 9 ffffff
4 -16 9 ffffff
0 -15 9 ffffff
1 -15 9 ffffff
2 -15 9 fefefe
3 -15 9 ffffff
4 -15 9 ffffff
0 -14 9 fefefe
1 -14 9 ffffff
2 -14 9 fefefe
3 -14 9 ffffff
4 -14 9 ffffff
5 -14 9 ffffff
0 -13 9 ffffff
1 -13 9 ffffff
2 -13 9 ffffff
3 -13 9 fefefe
4 -13 9 ffffff
5 -13 9 ffffff
0 -12 9 ffffff
1 -12 9 fefefe
2 -12 9 ffffff
3 -12 9 fefefe
4 -12 9 ffffff
5 -12 9 ffffff
6 -12 9 fefefe
0 -11 9 ffffff
1 -11 9 ffffff
2 -11 9 ffffff
3 -11 9 fefefe
4 -11 9 fefefe
5 -11 9 ffffff
6 -11 9 ffffff
0 -10 9 ffffff
1 -10 9 fefefe
2 -10 9 ffffff
3 -10 9 fefefe
4 -10 9 ffffff
6 -10 9 ffffff
0 -9 9 ffffff
1 -9 9 ffffff
2 -9 9 ffffff
3 -9 9 ffffff
6 -9 9 ffffff
7 -9 9 ffffff
0 -8 9 ffffff
1 -8 9 ffffff
2 -8 9 fefefe
3 -8 9 ffffff
6 -8 9 ffffff
7 -8 9 ffffff
0 -7 9 ffffff
1 -7 9 fefefe
2 -7 9 ffffff
3 -7 9 ffffff
6 -7 9 ffffff
7 -7 9 ffffff
0 -6 9 fefefe
1 -6 9 ffffff
2 -6 9 ffffff
3 -6 9 fefefe
6 -6 9 ffffff
7 -6 9 ffffff
0 -5 9 ffffff
1 -5 9 fefefe
2 -5 9 ffffff
3 -5 9 fefefe
6 -5 9 ffffff
7 -5 9 ffffff
8 -5 9 ffffff
0 -4 9 ffffff
1 -4 9 ffffff
2 -4 9 ffffff
3 -4 9 ffffff
6 -4 9 ffffff
7 -4 9 ffffff
8 -4 9 fefefe
0 -3 9 ffffff
1 -3 9 ffffff
2 -3 9 ffffff
3 -3 9 ffffff
6 -3 9 fefefe
7 -3 9 ffffff
8 -3 9 ffffff
0 -2 9 ffffff
1 -2 9 ffffff
2 -2 9 fefefe
6 -2 9 ffffff
7 -2 9 ffffff
8 -2 9 ffffff
0 -1 9 ffffff
1 -1 9 ffffff
2 -1 9 ffffff
6 -1 9 ffffff
7 -1 9 ffffff
8 -1 9 ffffff
3 -16 10 ffffff
4 -16 10 ffffff
0 -15 10 ffffff
1 -15 10 ffffff
4 -15 10 ffffff
0 -14 10 ffffff
1 -14 10 ffffff
2 -14 10 ffffff
3 -14 10 ffffff
4 -14 10 ffffff
5 -14 10 fefefe
2 -13 10 ffffff
3 -13 10 fefefe
4 -13 10 ffffff
5 -13 10 ffffff
0 -12 10 ffffff
1 -12 10 ffffff
2 -12 10 ffffff
3 -12 10 ffffff
4 -12 10 ffffff
5 -12 10 ffffff
0 -11 10 ffffff
1 -11 10 ffffff
2 -11 10 ffffff
3 -11 10 ffffff
4 -11 10 fefefe
5 -11 10 ffffff
6 -11 10 fefefe
1 -10 10 ffffff
2 -10 10 fefefe
3 -10 10 ffffff
4 -10 10 ffffff
6 -10 10 fefefe
1 -9 10 ffffff
2 -9 10 fefefe
3 -9 10 ffffff
6 -9 10 ffffff
7 -9 10 ffffff
2 -8 10 ffffff
3 -8 10 ffffff
6 -8 10 fefefe
7 -8 10 fefefe
0 -7 10 fefefe
1 -7 10 ffffff
2 -7 10 ffffff
3 -7 10 ffffff
7 -7 10 fefefe
8 -7 10 ffffff
0 -6 10 ffffff
1 -6 10 fefefe
2 -6 10 ffffff
3 -6 10 fefefe
7 -6 10 fefefe
8 -6 10 ffffff
0 -5 10 ffffff
1 -5 10 ffffff
2 -5 10 fefefe
3 -5 10 ffffff
7 -5 10 ffffff
8 -5 10 ffffff
0 -4 10 ffffff
1 -4 10 ffffff
2 -4 10 ffffff
3 -4 10 ffffff
7 -4 10 ffffff
8 -4 10 fefefe
0 -3 10 ffffff
1 -3 10 ffffff
2 -3 10 ffffff
3 -3 10 ffffff
7 -3 10 ffffff
8 -3 10 ffffff
0 -2 10 ffffff
1 -2 10 ffffff
2 -2 10 ffffff
3 -2 10 ffffff
7 -2 10 ffffff
8 -2 10 ffffff
0 -1 10 ffffff
1 -1 10 ffffff
2 -1 10 ffffff
7 -1 10 ffffff
8 -1 10 ffffff
3 -16 11 ffffff
4 -16 11 fefefe
0 -15 11 ffffff
1 -15 11 ffffff
4 -15 11 fefefe
5 -15 11 ffffff
0 -14 11 ffffff
1 -14 11 fefefe
2 -14 11 fefefe
4 -14 11 ffffff
5 -14 11 fefefe
0 -13 11 ffffff
1 -13 11 fefefe
2 -13 11 fefefe
4 -13 11 fefefe
5 -13 11 ffffff
0 -12 11 fefefe
1 -12 11 ffffff
2 -12 11 ffffff
3 -12 11 ffffff
4 -12 11 ffffff
5 -12 11 ffffff
1 -11 11 ffffff
2 -11 11 ffffff
3 -11 11 ffffff
4 -11 11 ffffff
5 -11 11 ffffff
6 -11 11 ffffff
1 -10 11 ffffff
2 -10 11 fefefe
3 -10 11 ffffff
4 -10 11 ffffff
5 -10 11 ffffff
6 -10 11 ffffff
1 -9 11 ffffff
2 -9 11 ffffff
3 -9 11 ffffff
4 -9 11 ffffff
5 -9 11 ffffff
6 -9 11 ffffff
1 -8 11 ffffff
2 -8 11 ffffff
3 -8 11 ffffff
4 -8 11 ffffff
5 -8 11 ffffff
6 -8 11 ffffff
7 -8 11 ffffff
1 -7 11 fefefe
2 -7 11 ffffff
3 -7 11 fefefe
4 -7 11 ffffff
5 -7 11 ffffff
6 -7 11 ffffff
7 -7 11 fefefe
8 -7 11 ffffff
2 -6 11 ffffff
3 -6 11 fefefe
4 -6 11 ffffff
5 -6 11 fefefe
7 -6 11 ffffff
8 -6 11 ffffff
2 -5 11 ffffff
3 -5 11 ffffff
4 -5 11 ffffff
5 -5 11 ffffff
7 -5 11 ffffff
8 -5 11 ffffff
2 -4 11 ffffff
3 -4 11 ffffff
4 -4 11 fefefe
5 -4 11 fefefe
7 -4 11 ffffff
8 -4 11 ffffff
0 -3 11 ffffff
1 -3 11 ffffff
2 -3 11 ffffff
3 -3 11 ffffff
4 -3 11 ffffff
5 -3 11 ffffff
7 -3 11 ffffff
8 -3 11 ffffff
0 -2 11 ffffff
1 -2 11 ffffff
2 -2 11 ffffff
3 -2 11 ffffff
4 -2 11 fefefe
7 -2 11 ffffff
8 -2 11 ffffff
0 -1 11 ffffff
1 -1 11 ffffff
2 -1 11 ffffff
7 -1 11 ffffff
8 -1 11 ffffff
4 -16 12 ffffff
0 -15 12 ffffff
4 -15 12 ffffff
5 -15 12 ffffff
0 -14 12 ffffff
1 -14 12 fefefe
2 -14 12 ffffff
4 -14 12 ffffff
5 -14 12 fefefe
0 -13 12 ffffff
1 -13 12 ffffff
2 -13 12 fefefe
5 -13 12 ffffff
0 -12 12 ffffff
1 -12 12 ffffff
2 -12 12 fefefe
5 -12 12 fefefe
0 -11 12 ffffff
1 -11 12 fefefe
2 -11 12 ffffff
3 -11 12 ffffff
4 -11 12 fefefe
5 -11 12 ffffff
6 -11 12 ffffff
1 -10 12 ffffff
2 -10 12 ffffff
3 -10 12 fefefe
6 -10 12 ffffff
1 -9 12 fefefe
2 -9 12 ffffff
3 -9 12 ffffff
6 -9 12 ffffff
7 -9 12 ffffff
1 -8 12 fefefe
2 -8 12 ffffff
3 -8 12 ffffff
4 -8 12 fefefe
5 -8 12 fefefe
6 -8 12 ffffff
7 -8 12 ffffff
1 -7 12 ffffff
2 -7 12 ffffff
3 -7 12 ffffff
4 -7 12 fefefe
5 -7 12 ffffff
6 -7 12 ffffff
7 -7 12 fefefe
8 -7 12 ffffff
2 -6 12 ffffff
3 -6 12 fefefe
4 -6 12 ffffff
5 -6 12 ffffff
6 -6 12 ffffff
7 -6 12 ffffff
8 -6 12 ffffff
2 -5 12 ffffff
3 -5 12 fefefe
4 -5 12 ffffff
5 -5 12 ffffff
6 -5 12 ffffff
7 -5 12 fefefe
8 -5 12 ffffff
2 -4 12 ffffff
3 -4 12 ffffff
4 -4 12 ffffff
5 -4 12 ffffff
6 -4 12 ffffff
7 -4 12 fefefe
8 -4 12 fefefe
2 -3 12 ffffff
3 -3 12 ffffff
4 -3 12 ffffff
5 -3 12 ffffff
6 -3 12 ffffff
7 -3 12 ffffff
8 -3 12 ffffff
0 -2 12 ffffff
1 -2 12 ffffff
2 -2 12 ffffff
3 -2 12 ffffff
4 -2 12 fefefe
5 -2 12 ffffff
6 -2 12 ffffff
7 -2 12 fefefe
8 -2 12 ffffff
0 -1 12 ffffff
1 -1 12 fefefe
2 -1 12 ffffff
4 -1 12 ffffff
5 -1 12 ffffff
6 -1 12 ffffff
7 -1 12 ffffff
8 -1 12 ffffff
3 -16 13 ffffff
4 -16 13 ffffff
0 -15 13 fefefe
3 -15 13 ffffff
4 -15 13 ffffff
5 -15 13 ffffff
0 -14 13 fefefe
1 -14 13 ffffff
4 -14 13 ffffff
5 -14 13 ffffff
0 -13 13 ffffff
1 -13 13 ffffff
5 -13 13 ffffff
0 -12 13 ffffff
1 -12 13 fefefe
5 -12 13 ffffff
0 -11 13 ffffff
1 -11 13 fefefe
2 -11 13 ffffff
5 -11 13 ffffff
6 -11 13 ffffff
0 -10 13 ffffff
1 -10 13 ffffff
2 -10 13 ffffff
5 -10 13 ffffff
6 -10 13 ffffff
0 -9 13 ffffff
1 -9 13 ffffff
2 -9 13 ffffff
5 -9 13 ffffff
6 -9 13 ffffff
7 -9 13 ffffff
1 -8 13 ffffff
2 -8 13 fefefe
3 -8 13 fefefe
6 -8 13 ffffff
7 -8 13 fefefe
1 -7 13 ffffff
2 -7 13 ffffff
3 -7 13 ffffff
6 -7 13 ffffff
7 -7 13 ffffff
2 -6 13 fefefe
3 -6 13 fefefe
6 -6 13 ffffff
7 -6 13 ffffff
1 -5 13 ffffff
2 -5 13 ffffff
3 -5 13 fefefe
4 -5 13 ffffff
5 -5 13 fefefe
6 -5 13 ffffff
7 -5 13 ffffff
1 -4 13 ffffff
2 -4 13 fefefe
3 -4 13 ffffff
4 -4 13 ffffff
5 -4 13 ffffff
6 -4 13 ffffff
7 -4 13 ffffff
1 -3 13 ffffff
2 -3 13 ffffff
3 -3 13 ffffff
4 -3 13 ffffff
5 -3 13 fefefe
6 -3 13 ffffff
7 -3 13 fefefe
0 -2 13 ffffff
1 -2 13 ffffff
2 -2 13 ffffff
3 -2 13 ffffff
4 -2 13 ffffff
5 -2 13 ffffff
6 -2 13 ffffff
7 -2 13 ffffff
0 -1 13 fefefe
1 -1 13 fefefe
2 -1 13 ffffff
6 -1 13 fefefe
7 -1 13 ffffff
3 -16 14 ffffff
4 -16 14 ffffff
3 -15 14 ffffff
4 -15 14 ffffff
0 -14 14 fefefe
3 -14 14 ffffff
4 -14 14 ffffff
5 -14 14 ffffff
0 -13 14 fefefe
4 -13 14 ffffff
5 -13 14 ffffff
0 -12 14 ffffff
1 -12 14 ffffff
4 -12 14 fefefe
5 -12 14 fefefe
0 -11 14 fefefe
1 -11 14 ffffff
4 -11 14 ffffff
5 -11 14 fefefe
6 -11 14 ffffff
0 -10 14 fefefe
1 -10 14 ffffff
5 -10 14 ffffff
0 -9 14 ffffff
1 -9 14 ffffff
2 -9 14 ffffff
5 -9 14 fefefe
6 -9 14 ffffff
7 -9 14 ffffff
0 -8 14 ffffff
1 -8 14 ffffff
2 -8 14 ffffff
6 -8 14 ffffff
7 -8 14 ffffff
0 -7 14 ffffff
1 -7 14 ffffff
2 -7 14 ffffff
6 -7 14 ffffff
7 -7 14 ffffff
1 -6 14 ffffff
2 -6 14 ffffff
7 -6 14 ffffff
1 -5 14 ffffff
2 -5 14 ffffff
6 -5 14 ffffff
7 -5 14 ffffff
1 -4 14 ffffff
2 -4 14 ffffff
7 -4 14 fefefe
0 -3 14 ffffff
1 -3 14 ffffff
2 -3 14 ffffff
6 -3 14 ffffff
7 -3 14 fefefe
0 -2 14 fefefe
1 -2 14 ffffff
2 -2 14 fefefe
6 -2 14 ffffff
7 -2 14 ffffff
0 -1 14 ffffff
1 -1 14 ffffff
6 -1 14 fefefe
7 -1 14 fefefe
2 -16 15 fefefe
3 -16 15 fefefe
2 -15 15 ffffff
3 -15 15 fefefe
4 -15 15 ffffff
2 -14 15 ffffff
3 -14 15 ffffff
4 -14 15 ffffff
5 -14 15 fefefe
4 -13 15 fefefe
5 -13 15 fefefe
0 -12 15 fefefe
4 -12 15 fefefe
5 -12 15 ffffff
0 -11 15 fefefe
1 -11 15 ffffff
3 -11 15 ffffff
4 -11 15 fefefe
5 -11 15 ffffff
0 -10 15 fefefe
1 -10 15 ffffff
4 -10 15 ffffff
5 -10 15 ffffff
0 -9 15 ffffff
1 -9 15 ffffff
5 -9 15 ffffff
6 -9 15 ffffff
0 -8 15 fefefe
1 -8 15 ffffff
5 -8 15 ffffff
6 -8 15 ffffff
7 -8 15 fefefe
0 -7 15 ffffff
1 -7 15 ffffff
5 -7 15 ffffff
6 -7 15 ffffff
7 -7 15 fefefe
0 -6 15 ffffff
1 -6 15 fefefe
6 -6 15 ffffff
7 -6 15 ffffff
0 -5 15 ffffff
1 -5 15 ffffff
6 -5 15 ffffff
7 -5 15 fefefe
0 -4 15 ffffff
1 -4 15 ffffff
6 -4 15 ffffff
7 -4 15 ffffff
